id,password,last_login,is_superuser,username,first_name,last_name,is_staff,is_active,date_joined,email,gender,birth_date,age,investment_style,annual_income,savings_goal
202,,,False,testuser202,라범,한,False,True,2024-11-25 00:51:03.554251+00:00,testuser202@example.com,M,1995-04-21,29,conservative,4,2
203,,,False,testuser203,라범,최,False,True,2024-11-25 00:51:03.554251+00:00,testuser203@example.com,M,2001-12-25,23,aggressive,5,0
204,,,False,testuser204,영인,오,False,True,2024-11-25 00:51:03.554251+00:00,testuser204@example.com,M,1980-09-08,44,aggressive,1,2
205,,,False,testuser205,하서,변,False,True,2024-11-25 00:51:03.554251+00:00,testuser205@example.com,M,1993-03-26,31,moderate,1,1
206,,,False,testuser206,아율,전,False,True,2024-11-25 00:51:03.554251+00:00,testuser206@example.com,M,1982-03-01,42,conservative,2,1
207,,,False,testuser207,가서,문,False,True,2024-11-25 00:51:03.554251+00:00,testuser207@example.com,M,1998-10-01,26,moderate,2,3
208,,,False,testuser208,정후,류,False,True,2024-11-25 00:51:03.554251+00:00,testuser208@example.com,M,1971-05-16,53,aggressive,1,0
209,,,False,testuser209,지진,조,False,True,2024-11-25 00:51:03.554251+00:00,testuser209@example.com,F,1987-03-26,37,conservative,2,4
210,,,False,testuser210,경민,황,False,True,2024-11-25 00:51:03.554251+00:00,testuser210@example.com,M,2003-10-08,21,moderate,3,2
211,,,False,testuser211,세빈,이,False,True,2024-11-25 00:51:03.554251+00:00,testuser211@example.com,M,1974-08-28,50,aggressive,4,2
212,,,False,testuser212,봄아,한,False,True,2024-11-25 00:51:03.554251+00:00,testuser212@example.com,M,1977-05-30,47,aggressive,4,5
213,,,False,testuser213,도인,이,False,True,2024-11-25 00:51:03.554251+00:00,testuser213@example.com,F,2002-03-06,22,conservative,1,3
214,,,False,testuser214,다리,전,False,True,2024-11-25 00:51:03.554251+00:00,testuser214@example.com,F,1972-06-06,52,conservative,4,5
215,,,False,testuser215,솔호,변,False,True,2024-11-25 00:51:03.554251+00:00,testuser215@example.com,M,1980-03-31,44,aggressive,4,4
216,,,False,testuser216,하원,황,False,True,2024-11-25 00:51:03.554251+00:00,testuser216@example.com,M,1986-03-19,38,conservative,1,4
217,,,False,testuser217,지경,양,False,True,2024-11-25 00:51:03.569878+00:00,testuser217@example.com,F,1989-05-04,35,conservative,5,0
218,,,False,testuser218,정범,김,False,True,2024-11-25 00:51:03.569878+00:00,testuser218@example.com,M,1984-11-26,40,conservative,1,0
219,,,False,testuser219,빛채,윤,False,True,2024-11-25 00:51:03.569878+00:00,testuser219@example.com,M,1980-06-13,44,aggressive,2,5
220,,,False,testuser220,하혁,차,False,True,2024-11-25 00:51:03.569878+00:00,testuser220@example.com,F,1974-01-18,50,aggressive,1,0
221,,,False,testuser221,세서,차,False,True,2024-11-25 00:51:03.569878+00:00,testuser221@example.com,M,1982-08-06,42,conservative,5,5
222,,,False,testuser222,도범,김,False,True,2024-11-25 00:51:03.569878+00:00,testuser222@example.com,F,1998-01-24,26,moderate,5,4
223,,,False,testuser223,빛원,서,False,True,2024-11-25 00:51:03.569878+00:00,testuser223@example.com,F,1991-03-25,33,moderate,2,0
224,,,False,testuser224,효영,원,False,True,2024-11-25 00:51:03.569878+00:00,testuser224@example.com,M,1993-09-05,31,aggressive,5,5
225,,,False,testuser225,하후,정,False,True,2024-11-25 00:51:03.569878+00:00,testuser225@example.com,M,1977-09-28,47,conservative,2,4
226,,,False,testuser226,도호,서,False,True,2024-11-25 00:51:03.569878+00:00,testuser226@example.com,M,1985-02-05,39,aggressive,1,4
227,,,False,testuser227,아범,최,False,True,2024-11-25 00:51:03.569878+00:00,testuser227@example.com,F,1982-12-13,42,moderate,2,5
228,,,False,testuser228,정채,양,False,True,2024-11-25 00:51:03.569878+00:00,testuser228@example.com,F,1986-09-15,38,conservative,3,4
229,,,False,testuser229,지석,심,False,True,2024-11-25 00:51:03.569878+00:00,testuser229@example.com,M,1994-02-09,30,moderate,1,2
230,,,False,testuser230,솔경,원,False,True,2024-11-25 00:51:03.569878+00:00,testuser230@example.com,F,1988-03-31,36,moderate,1,5
231,,,False,testuser231,빛은,변,False,True,2024-11-25 00:51:03.569878+00:00,testuser231@example.com,F,1972-08-05,52,conservative,1,0
232,,,False,testuser232,을연,유,False,True,2024-11-25 00:51:03.569878+00:00,testuser232@example.com,F,1970-03-07,54,moderate,0,3
233,,,False,testuser233,봄채,정,False,True,2024-11-25 00:51:03.585495+00:00,testuser233@example.com,F,1999-03-07,25,moderate,1,0
234,,,False,testuser234,솔경,정,False,True,2024-11-25 00:51:03.585495+00:00,testuser234@example.com,M,1998-07-01,26,conservative,1,2
235,,,False,testuser235,아원,유,False,True,2024-11-25 00:51:03.585495+00:00,testuser235@example.com,M,1974-12-12,50,moderate,4,0
236,,,False,testuser236,희채,신,False,True,2024-11-25 00:51:03.585495+00:00,testuser236@example.com,F,1996-09-12,28,moderate,3,4
237,,,False,testuser237,예경,변,False,True,2024-11-25 00:51:03.585495+00:00,testuser237@example.com,M,1972-05-30,52,aggressive,1,0
238,,,False,testuser238,현혁,문,False,True,2024-11-25 00:51:03.585495+00:00,testuser238@example.com,M,1975-03-21,49,conservative,0,2
239,,,False,testuser239,을리,서,False,True,2024-11-25 00:51:03.585495+00:00,testuser239@example.com,F,1985-09-01,39,conservative,5,5
240,,,False,testuser240,정채,원,False,True,2024-11-25 00:51:03.592063+00:00,testuser240@example.com,F,2002-07-09,22,moderate,1,3
241,,,False,testuser241,희원,민,False,True,2024-11-25 00:51:03.592253+00:00,testuser241@example.com,F,1976-02-28,48,conservative,0,2
242,,,False,testuser242,지연,명,False,True,2024-11-25 00:51:03.592253+00:00,testuser242@example.com,M,1994-09-02,30,aggressive,2,3
243,,,False,testuser243,을영,최,False,True,2024-11-25 00:51:03.594492+00:00,testuser243@example.com,M,1999-06-24,25,conservative,2,5
244,,,False,testuser244,진채,서,False,True,2024-11-25 00:51:03.594492+00:00,testuser244@example.com,M,1982-03-07,42,moderate,2,1
245,,,False,testuser245,가영,윤,False,True,2024-11-25 00:51:03.594492+00:00,testuser245@example.com,M,1992-05-09,32,conservative,2,3
246,,,False,testuser246,영수,표,False,True,2024-11-25 00:51:03.594492+00:00,testuser246@example.com,F,1976-01-19,48,aggressive,1,2
247,,,False,testuser247,빛영,오,False,True,2024-11-25 00:51:03.594492+00:00,testuser247@example.com,F,1995-05-28,29,moderate,4,1
248,,,False,testuser248,경호,양,False,True,2024-11-25 00:51:03.594492+00:00,testuser248@example.com,F,1997-06-27,27,conservative,4,4
249,,,False,testuser249,지경,서,False,True,2024-11-25 00:51:03.594492+00:00,testuser249@example.com,F,1980-01-18,44,moderate,2,3
250,,,False,testuser250,채수,류,False,True,2024-11-25 00:51:03.594492+00:00,testuser250@example.com,F,1997-08-23,27,conservative,5,2
251,,,False,testuser251,민준,표,False,True,2024-11-25 00:51:03.602551+00:00,testuser251@example.com,F,1999-11-11,25,conservative,0,3
252,,,False,testuser252,봄리,표,False,True,2024-11-25 00:51:03.602597+00:00,testuser252@example.com,F,1984-02-08,40,moderate,1,1
253,,,False,testuser253,라은,박,False,True,2024-11-25 00:51:03.602597+00:00,testuser253@example.com,F,1976-11-29,48,moderate,0,0
254,,,False,testuser254,을빈,신,False,True,2024-11-25 00:51:03.604885+00:00,testuser254@example.com,F,1979-02-07,45,moderate,4,5
255,,,False,testuser255,정은,백,False,True,2024-11-25 00:51:03.604885+00:00,testuser255@example.com,F,1971-09-18,53,aggressive,0,3
256,,,False,testuser256,예수,명,False,True,2024-11-25 00:51:03.604885+00:00,testuser256@example.com,M,2003-10-22,21,aggressive,3,1
257,,,False,testuser257,윤서,표,False,True,2024-11-25 00:51:03.604885+00:00,testuser257@example.com,F,2000-10-07,24,moderate,2,5
258,,,False,testuser258,현범,표,False,True,2024-11-25 00:51:03.604885+00:00,testuser258@example.com,F,1999-02-22,25,aggressive,2,3
259,,,False,testuser259,하인,백,False,True,2024-11-25 00:51:03.604885+00:00,testuser259@example.com,M,2002-05-08,22,moderate,2,0
260,,,False,testuser260,희민,차,False,True,2024-11-25 00:51:03.604885+00:00,testuser260@example.com,M,1974-05-10,50,conservative,3,2
261,,,False,testuser261,라호,문,False,True,2024-11-25 00:51:03.604885+00:00,testuser261@example.com,M,1982-07-12,42,conservative,5,4
262,,,False,testuser262,솔원,윤,False,True,2024-11-25 00:51:03.613137+00:00,testuser262@example.com,M,1980-11-03,44,aggressive,1,3
263,,,False,testuser263,빛우,장,False,True,2024-11-25 00:51:03.613137+00:00,testuser263@example.com,M,1999-04-14,25,moderate,3,4
264,,,False,testuser264,예민,장,False,True,2024-11-25 00:51:03.613137+00:00,testuser264@example.com,M,2005-04-30,19,conservative,0,1
265,,,False,testuser265,지호,민,False,True,2024-11-25 00:51:03.615373+00:00,testuser265@example.com,F,1999-01-10,25,aggressive,4,4
266,,,False,testuser266,경찬,서,False,True,2024-11-25 00:51:03.615373+00:00,testuser266@example.com,F,1988-01-08,36,moderate,0,2
267,,,False,testuser267,솔진,정,False,True,2024-11-25 00:51:03.615373+00:00,testuser267@example.com,M,1987-03-02,37,moderate,1,5
268,,,False,testuser268,주준,차,False,True,2024-11-25 00:51:03.615373+00:00,testuser268@example.com,M,1997-09-07,27,aggressive,4,2
269,,,False,testuser269,예담,서,False,True,2024-11-25 00:51:03.615373+00:00,testuser269@example.com,F,1997-12-05,27,aggressive,4,1
270,,,False,testuser270,하호,장,False,True,2024-11-25 00:51:03.615373+00:00,testuser270@example.com,M,1989-04-28,35,moderate,1,2
271,,,False,testuser271,영찬,명,False,True,2024-11-25 00:51:03.615373+00:00,testuser271@example.com,M,2002-07-17,22,aggressive,0,5
272,,,False,testuser272,을기,유,False,True,2024-11-25 00:51:03.615373+00:00,testuser272@example.com,F,1995-03-06,29,conservative,0,0
273,,,False,testuser273,예후,변,False,True,2024-11-25 00:51:03.623490+00:00,testuser273@example.com,M,1990-05-17,34,conservative,0,1
274,,,False,testuser274,라후,배,False,True,2024-11-25 00:51:03.623490+00:00,testuser274@example.com,F,1997-04-27,27,moderate,1,4
275,,,False,testuser275,지기,황,False,True,2024-11-25 00:51:03.625652+00:00,testuser275@example.com,M,1985-05-26,39,aggressive,4,4
276,,,False,testuser276,민아,문,False,True,2024-11-25 00:51:03.625652+00:00,testuser276@example.com,F,1978-01-28,46,conservative,0,5
277,,,False,testuser277,영영,서,False,True,2024-11-25 00:51:03.625652+00:00,testuser277@example.com,M,1983-08-23,41,aggressive,3,3
278,,,False,testuser278,주우,김,False,True,2024-11-25 00:51:03.625652+00:00,testuser278@example.com,M,1972-04-28,52,moderate,4,4
279,,,False,testuser279,아석,유,False,True,2024-11-25 00:51:03.625652+00:00,testuser279@example.com,M,1982-07-02,42,aggressive,4,4
280,,,False,testuser280,가혁,차,False,True,2024-11-25 00:51:03.625652+00:00,testuser280@example.com,F,1983-12-02,41,aggressive,2,1
281,,,False,testuser281,효담,장,False,True,2024-11-25 00:51:03.625652+00:00,testuser281@example.com,M,1982-01-12,42,aggressive,0,1
282,,,False,testuser282,가우,김,False,True,2024-11-25 00:51:03.625652+00:00,testuser282@example.com,F,1981-10-12,43,moderate,1,3
283,,,False,testuser283,세빈,최,False,True,2024-11-25 00:51:03.625652+00:00,testuser283@example.com,M,1988-08-01,36,moderate,5,1
284,,,False,testuser284,빛원,서,False,True,2024-11-25 00:51:03.633880+00:00,testuser284@example.com,F,2000-08-03,24,moderate,5,4
285,,,False,testuser285,경리,변,False,True,2024-11-25 00:51:03.633880+00:00,testuser285@example.com,M,1993-05-22,31,aggressive,1,2
286,,,False,testuser286,세우,허,False,True,2024-11-25 00:51:03.633880+00:00,testuser286@example.com,F,1997-02-14,27,conservative,1,1
287,,,False,testuser287,세아,장,False,True,2024-11-25 00:51:03.633880+00:00,testuser287@example.com,M,1992-03-07,32,moderate,5,1
288,,,False,testuser288,효범,한,False,True,2024-11-25 00:51:03.633880+00:00,testuser288@example.com,M,1971-06-12,53,moderate,4,3
289,,,False,testuser289,봄민,민,False,True,2024-11-25 00:51:03.633880+00:00,testuser289@example.com,F,1998-04-09,26,moderate,0,0
290,,,False,testuser290,하기,차,False,True,2024-11-25 00:51:03.633880+00:00,testuser290@example.com,M,2003-12-17,21,aggressive,1,1
291,,,False,testuser291,빛경,차,False,True,2024-11-25 00:51:03.633880+00:00,testuser291@example.com,F,1986-08-26,38,moderate,3,4
292,,,False,testuser292,라기,장,False,True,2024-11-25 00:51:03.633880+00:00,testuser292@example.com,F,1978-02-04,46,aggressive,5,5
293,,,False,testuser293,민서,원,False,True,2024-11-25 00:51:03.633880+00:00,testuser293@example.com,M,1973-11-03,51,conservative,0,5
294,,,False,testuser294,경영,배,False,True,2024-11-25 00:51:03.643994+00:00,testuser294@example.com,M,1994-06-01,30,moderate,0,4
295,,,False,testuser295,예아,심,False,True,2024-11-25 00:51:03.643994+00:00,testuser295@example.com,F,1971-11-25,53,moderate,3,3
296,,,False,testuser296,민범,백,False,True,2024-11-25 00:51:03.646006+00:00,testuser296@example.com,F,1986-06-20,38,conservative,0,3
297,,,False,testuser297,아기,박,False,True,2024-11-25 00:51:03.646006+00:00,testuser297@example.com,F,1986-02-17,38,moderate,4,1
298,,,False,testuser298,다석,조,False,True,2024-11-25 00:51:03.646006+00:00,testuser298@example.com,M,2001-03-24,23,conservative,5,3
299,,,False,testuser299,주혁,원,False,True,2024-11-25 00:51:03.646006+00:00,testuser299@example.com,F,1992-06-07,32,aggressive,4,0
300,,,False,testuser300,예원,윤,False,True,2024-11-25 00:51:03.646006+00:00,testuser300@example.com,M,1975-11-21,49,conservative,4,5
301,,,False,testuser301,승채,조,False,True,2024-11-25 00:51:03.650680+00:00,testuser301@example.com,F,2002-09-28,22,aggressive,3,2
302,,,False,testuser302,정담,명,False,True,2024-11-25 00:51:03.651294+00:00,testuser302@example.com,M,1970-04-19,54,moderate,1,3
303,,,False,testuser303,채채,변,False,True,2024-11-25 00:51:03.652608+00:00,testuser303@example.com,M,2002-01-25,22,conservative,0,1
304,,,False,testuser304,솔채,정,False,True,2024-11-25 00:51:03.652608+00:00,testuser304@example.com,M,2005-03-04,19,moderate,4,4
305,,,False,testuser305,진연,황,False,True,2024-11-25 00:51:03.654212+00:00,testuser305@example.com,F,2005-04-16,19,moderate,5,1
306,,,False,testuser306,예리,이,False,True,2024-11-25 00:51:03.655212+00:00,testuser306@example.com,M,1988-10-04,36,conservative,3,4
307,,,False,testuser307,주후,유,False,True,2024-11-25 00:51:03.656215+00:00,testuser307@example.com,M,1990-03-14,34,aggressive,0,5
308,,,False,testuser308,영혁,조,False,True,2024-11-25 00:51:03.657212+00:00,testuser308@example.com,M,1984-02-08,40,conservative,1,2
309,,,False,testuser309,효우,유,False,True,2024-11-25 00:51:03.658212+00:00,testuser309@example.com,F,1971-01-17,53,conservative,3,5
310,,,False,testuser310,예경,한,False,True,2024-11-25 00:51:03.659215+00:00,testuser310@example.com,F,1983-10-19,41,aggressive,3,1
311,,,False,testuser311,경원,유,False,True,2024-11-25 00:51:03.660215+00:00,testuser311@example.com,M,1971-10-16,53,conservative,0,4
312,,,False,testuser312,빛빈,민,False,True,2024-11-25 00:51:03.661215+00:00,testuser312@example.com,F,1991-06-01,33,moderate,5,2
313,,,False,testuser313,세아,문,False,True,2024-11-25 00:51:03.662215+00:00,testuser313@example.com,M,1992-03-05,32,moderate,1,1
314,,,False,testuser314,희범,심,False,True,2024-11-25 00:51:03.663215+00:00,testuser314@example.com,M,1971-10-18,53,conservative,4,2
315,,,False,testuser315,주기,임,False,True,2024-11-25 00:51:03.664289+00:00,testuser315@example.com,M,1996-02-24,28,aggressive,0,0
316,,,False,testuser316,효아,박,False,True,2024-11-25 00:51:03.665215+00:00,testuser316@example.com,F,1991-06-27,33,conservative,1,2
317,,,False,testuser317,하기,심,False,True,2024-11-25 00:51:03.666215+00:00,testuser317@example.com,F,1975-10-18,49,aggressive,1,5
318,,,False,testuser318,승범,김,False,True,2024-11-25 00:51:03.667211+00:00,testuser318@example.com,M,1988-11-27,36,aggressive,0,4
319,,,False,testuser319,효민,임,False,True,2024-11-25 00:51:03.668196+00:00,testuser319@example.com,M,2005-04-09,19,aggressive,4,3
320,,,False,testuser320,채혁,서,False,True,2024-11-25 00:51:03.669196+00:00,testuser320@example.com,F,1987-08-01,37,aggressive,3,2
321,,,False,testuser321,채연,조,False,True,2024-11-25 00:51:03.670196+00:00,testuser321@example.com,M,1998-04-26,26,conservative,0,1
322,,,False,testuser322,효서,심,False,True,2024-11-25 00:51:03.671200+00:00,testuser322@example.com,M,1982-09-12,42,moderate,2,2
323,,,False,testuser323,봄진,표,False,True,2024-11-25 00:51:03.672200+00:00,testuser323@example.com,F,1974-10-04,50,conservative,5,4
324,,,False,testuser324,지민,서,False,True,2024-11-25 00:51:03.673200+00:00,testuser324@example.com,F,1995-03-24,29,moderate,3,5
325,,,False,testuser325,지인,배,False,True,2024-11-25 00:51:03.674199+00:00,testuser325@example.com,M,1997-01-14,27,moderate,5,4
326,,,False,testuser326,영리,윤,False,True,2024-11-25 00:51:03.675196+00:00,testuser326@example.com,M,1985-07-12,39,conservative,3,0
327,,,False,testuser327,빛채,황,False,True,2024-11-25 00:51:03.676196+00:00,testuser327@example.com,F,1986-11-30,38,moderate,5,4
328,,,False,testuser328,정인,오,False,True,2024-11-25 00:51:03.676196+00:00,testuser328@example.com,M,2004-01-05,20,conservative,2,0
329,,,False,testuser329,진범,손,False,True,2024-11-25 00:51:03.677196+00:00,testuser329@example.com,F,1970-05-03,54,moderate,2,1
330,,,False,testuser330,진경,손,False,True,2024-11-25 00:51:03.678200+00:00,testuser330@example.com,M,1981-11-22,43,moderate,5,0
331,,,False,testuser331,다원,전,False,True,2024-11-25 00:51:03.679200+00:00,testuser331@example.com,F,2003-02-08,21,conservative,1,2
332,,,False,testuser332,정연,장,False,True,2024-11-25 00:51:03.680200+00:00,testuser332@example.com,M,1985-06-30,39,moderate,0,5
333,,,False,testuser333,윤환,허,False,True,2024-11-25 00:51:03.681199+00:00,testuser333@example.com,F,1991-08-16,33,aggressive,5,4
334,,,False,testuser334,하은,황,False,True,2024-11-25 00:51:03.681199+00:00,testuser334@example.com,F,1998-01-31,26,conservative,1,1
335,,,False,testuser335,하범,조,False,True,2024-11-25 00:51:03.681199+00:00,testuser335@example.com,F,1989-09-10,35,conservative,3,4
336,,,False,testuser336,효환,정,False,True,2024-11-25 00:51:03.684249+00:00,testuser336@example.com,F,1994-09-09,30,aggressive,1,1
337,,,False,testuser337,빛서,정,False,True,2024-11-25 00:51:03.684249+00:00,testuser337@example.com,F,1987-02-26,37,conservative,0,1
